ID,name,composer,milliseconds,bytes,unitPrice,album_ID,mediaType_ID,genre_ID
1323,Sanctuary,,318511,7648679,0.99,104,1,1
1324,Running Free,,474017,11380851,0.99,104,1,1
1325,Tailgunner,Bruce Dickinson/Steve Harris,255582,4089856,0.99,105,1,3
1326,Holy Smoke,Bruce Dickinson/Steve Harris,229459,3672064,0.99,105,1,3
1327,No Prayer For The Dying,Steve Harris,263941,4225024,0.99,105,1,3
1328,Public Enema Number One,Bruce Dickinson/David Murray,254197,4071587,0.99,105,1,3
1329,Fates Warning,David Murray/Steve Harris,250853,4018088,0.99,105,1,3
1330,The Assassin,Steve Harris,258768,4141056,0.99,105,1,3
1331,Run Silent Run Deep,Bruce Dickinson/Steve Harris,275408,4407296,0.99,105,1,3
1332,Hooks In You,Adrian Smith/Bruce Dickinson,247510,3960832,0.99,105,1,3
1333,Bring Your Daughter... ...To The Slaughter,Bruce Dickinson,284238,4548608,0.99,105,1,3
1334,Mother Russia,Steve Harris,332617,5322752,0.99,105,1,3
1335,Where Eagles Dare,Steve Harris,369554,5914624,0.99,106,1,3
1336,Revelations,Bruce Dickinson,408607,6539264,0.99,106,1,3
1337,Flight Of The Icarus,Adrian Smith/Bruce Dickinson,230269,3686400,0.99,106,1,3
1338,Die With Your Boots On,Adrian Smith/Bruce Dickinson/Steve Harris,325694,5212160,0.99,106,1,3
1339,The Trooper,Steve Harris,251454,4024320,0.99,106,1,3
1340,Still Life,David Murray/Steve Harris,294347,4710400,0.99,106,1,3
1341,Quest For Fire,Steve Harris,221309,3543040,0.99,106,1,3
1342,Sun And Steel,Adrian Smith/Bruce Dickinson,206367,3306324,0.99,106,1,3
1343,To Tame A Land,Steve Harris,445283,7129264,0.99,106,1,3
1344,Aces High,Harris,269531,6472088,0.99,107,1,3
1345,2 Minutes To Midnight,Smith/Dickinson,359810,8638809,0.99,107,1,3
1346,Losfer Words,Steve Harris,252891,6074756,0.99,107,1,3
1347,Flash of The Blade,Dickinson,242729,5828861,0.99,107,1,3
1348,Duelists,Steve Harris,366471,8800686,0.99,107,1,3
1349,Back in the Village,Dickinson/Smith,320548,7696518,0.99,107,1,3
1350,Powerslave,Dickinson,407823,9791106,0.99,107,1,3
1351,Rime of the Ancient Mariner,Harris,816509,19599577,0.99,107,1,3
1352,Intro,,115931,4638848,0.99,108,1,3
1353,The Wicker Man,Adrian Smith/Bruce Dickinson/Steve Harris,281782,11272320,0.99,108,1,3
1354,Ghost Of The Navigator,Bruce Dickinson/Janick Gers/Steve Harris,408607,16345216,0.99,108,1,3
1355,Brave New World,Bruce Dickinson/David Murray/Steve Harris,366785,14676148,0.99,108,1,3
1356,Wrathchild,Steve Harris,185808,7434368,0.99,108,1,3
1357,2 Minutes To Midnight,Adrian Smith/Bruce Dickinson,386821,15474816,0.99,108,1,3
1358,Blood Brothers,Steve Harris,435513,17422464,0.99,108,1,3
1359,Sign Of The Cross,Steve Harris,649116,25966720,0.99,108,1,3
1360,The Mercenary,Janick Gers/Steve Harris,282697,11309184,0.99,108,1,3
1361,The Trooper,Steve Harris,273528,10942592,0.99,108,1,3
1362,Dream Of Mirrors,Janick Gers/Steve Harris,578324,23134336,0.99,109,1,1
1363,The Clansman,Steve Harris,559203,22370432,0.99,109,1,1
1364,The Evil That Men Do,Adrian Smith/Bruce Dickinson/Steve Harris,280737,11231360,0.99,109,1,3
1365,Fear Of The Dark,Steve Harris,460695,18430080,0.99,109,1,1
1366,Iron Maiden,Steve Harris,351869,14076032,0.99,109,1,1
1367,The Number Of The Beast,Steve Harris,300434,12022107,0.99,109,1,1
1368,Hallowed Be Thy Name,Steve Harris,443977,17760384,0.99,109,1,1
1369,Sanctuary,David Murray/Paul Di'Anno/Steve Harris,317335,12695680,0.99,109,1,1
1370,Run To The Hills,Steve Harris,292179,11688064,0.99,109,1,1
1371,Moonchild,Adrian Smith; Bruce Dickinson,340767,8179151,0.99,110,1,3
1372,Infinite Dreams,Steve Harris,369005,8858669,0.99,110,1,3
1373,Can I Play With Madness,Adrian Smith; Bruce Dickinson; Steve Harris,211043,5067867,0.99,110,1,3
1374,The Evil That Men Do,Adrian Smith; Bruce Dickinson; Steve Harris,273998,6578930,0.99,110,1,3
1375,Seventh Son of a Seventh Son,Steve Harris,593580,14249000,0.99,110,1,3
1376,The Prophecy,Dave Murray; Steve Harris,305475,7334450,0.99,110,1,3
1377,The Clairvoyant,Adrian Smith; Bruce Dickinson; Steve Harris,267023,6411510,0.99,110,1,3
1378,Only the Good Die Young,Bruce Dickinson; Harris,280894,6744431,0.99,110,1,3
1379,Caught Somewhere in Time,Steve Harris,445779,10701149,0.99,111,1,3
1380,Wasted Years,Adrian Smith,307565,7384358,0.99,111,1,3
1381,Sea of Madness,Adrian Smith,341995,8210695,0.99,111,1,3
1382,Heaven Can Wait,Steve Harris,441417,10596431,0.99,111,1,3
1383,Stranger in a Strange Land,Adrian Smith,344502,8270899,0.99,111,1,3
1384,Alexander the Great,Steve Harris,515631,12377742,0.99,111,1,3
1385,De Ja Vu,David Murray/Steve Harris,296176,7113035,0.99,111,1,3
1386,The Loneliness of the Long Dis,Steve Harris,391314,9393598,0.99,111,1,3
1387,22 Acacia Avenue,Adrian Smith/Steve Harris,395572,5542516,0.99,112,1,3
1388,Children of the Damned,Steve Harris,274364,3845631,0.99,112,1,3
1389,Gangland,Adrian Smith/Clive Burr/Steve Harris,228440,3202866,0.99,112,1,3
1390,Hallowed Be Thy Name,Steve Harris,428669,6006107,0.99,112,1,3
1391,Invaders,Steve Harris,203180,2849181,0.99,112,1,3
1392,Run to the Hills,Steve Harris,228884,3209124,0.99,112,1,3
1393,The Number Of The Beast,Steve Harris,293407,11737216,0.99,112,1,1
1394,The Prisoner,Adrian Smith/Steve Harris,361299,5062906,0.99,112,1,3
1395,Sign Of The Cross,Steve Harris,678008,27121792,0.99,113,1,1
1396,Lord Of The Flies,Janick Gers/Steve Harris,303699,12148864,0.99,113,1,1
1397,Man On The Edge,Blaze Bayley/Janick Gers,253413,10137728,0.99,113,1,1
1398,Fortunes Of War,Steve Harris,443977,17760384,0.99,113,1,1
1399,Look For The Truth,Blaze Bayley/Janick Gers/Steve Harris,310230,12411008,0.99,113,1,1
1400,The Aftermath,Blaze Bayley/Janick Gers/Steve Harris,380786,15233152,0.99,113,1,1
1401,Judgement Of Heaven,Steve Harris,312476,12501120,0.99,113,1,1
1402,Blood On The World's Hands,Steve Harris,357799,14313600,0.99,113,1,1
1403,The Edge Of Darkness,Blaze Bayley/Janick Gers/Steve Harris,399333,15974528,0.99,113,1,1
1404,2 A.M.,Blaze Bayley/Janick Gers/Steve Harris,337658,13511087,0.99,113,1,1
1405,The Unbeliever,Janick Gers/Steve Harris,490422,19617920,0.99,113,1,1
1406,Futureal,Blaze Bayley/Steve Harris,175777,7032960,0.99,114,1,1
1407,The Angel And The Gambler,Steve Harris,592744,23711872,0.99,114,1,1
1408,Lightning Strikes Twice,David Murray/Steve Harris,290377,11616384,0.99,114,1,1
1409,The Clansman,Steve Harris,539689,21592327,0.99,114,1,1
1410,When Two Worlds Collide,Blaze Bayley/David Murray/Steve Harris,377312,15093888,0.99,114,1,1
1411,The Educated Fool,Steve Harris,404767,16191616,0.99,114,1,1
1412,Don't Look To The Eyes Of A Stranger,Steve Harris,483657,19347584,0.99,114,1,1
1413,Como Estais Amigos,Blaze Bayley/Janick Gers,330292,13213824,0.99,114,1,1
1414,Please Please Please,James Brown/Johnny Terry,165067,5394585,0.99,115,1,14
1415,Think,Lowman Pauling,166739,5513208,0.99,115,1,14
1416,Night Train,Jimmy Forrest/Lewis C. Simpkins/Oscar Washington,212401,7027377,0.99,115,1,14
1417,Out Of Sight,Ted Wright,143725,4711323,0.99,115,1,14
1418,Papa's Got A Brand New Bag Pt.1,James Brown,127399,4174420,0.99,115,1,14
1419,I Got You (I Feel Good),James Brown,167392,5468472,0.99,115,1,14
1420,It's A Man's Man's Man's World,Betty Newsome/James Brown,168228,5541611,0.99,115,1,14
1421,Cold Sweat,Alfred Ellis/James Brown,172408,5643213,0.99,115,1,14
1422,"Say It Loud, I'm Black And I'm Proud Pt.1",Alfred Ellis/James Brown,167392,5478117,0.99,115,1,14
1423,Get Up (I Feel Like Being A) Sex Machine,Bobby Byrd/James Brown/Ron Lenhoff,316551,10498031,0.99,115,1,14
1424,Hey America,Addie William Jones/Nat Jones,218226,7187857,0.99,115,1,14
1425,Make It Funky Pt.1,Charles Bobbitt/James Brown,196231,6507782,0.99,115,1,14
1426,I'm A Greedy Man Pt.1,Charles Bobbitt/James Brown,217730,7251211,0.99,115,1,14
1427,Get On The Good Foot,Fred Wesley/James Brown/Joseph Mims,215902,7182736,0.99,115,1,14
1428,Get Up Offa That Thing,Deanna Brown/Deidra Jenkins/Yamma Brown,250723,8355989,0.99,115,1,14
1429,It's Too Funky In Here,Brad Shapiro/George Jackson/Robert Miller/Walter Shaw,239072,7973979,0.99,115,1,14
1430,Living In America,Charlie Midnight/Dan Hartman,282880,9432346,0.99,115,1,14
1431,I'm Real,Full Force/James Brown,334236,11183457,0.99,115,1,14
1432,Hot Pants Pt.1,Fred Wesley/James Brown,188212,6295110,0.99,115,1,14
1433,Soul Power (Live),James Brown,260728,8593206,0.99,115,1,14
1434,When You Gonna Learn (Digeridoo),"Jay Kay/Kay, Jay",230635,7655482,0.99,116,1,1
1435,Too Young To Die,"Smith, Toby",365818,12391660,0.99,116,1,1
1436,Hooked Up,"Smith, Toby",275879,9301687,0.99,116,1,1
1437,"If I Like It, I Do It","Gelder, Nick van",293093,9848207,0.99,116,1,1
1438,Music Of The Wind,"Smith, Toby",383033,12870239,0.99,116,1,1
1439,Emergency On Planet Earth,"Smith, Toby",245263,8117218,0.99,116,1,1
1440,"Whatever It Is, I Just Can't Stop","Jay Kay/Kay, Jay",247222,8249453,0.99,116,1,1
1441,Blow Your Mind,"Smith, Toby",512339,17089176,0.99,116,1,1
1442,Revolution 1993,"Smith, Toby",616829,20816872,0.99,116,1,1
1443,Didgin' Out,"Buchanan, Wallis",157100,5263555,0.99,116,1,1
1444,Canned Heat,Jay Kay,331964,11042037,0.99,117,1,14
1445,Planet Home,Jay Kay/Toby Smith,284447,9566237,0.99,117,1,14
1446,Black Capricorn Day,Jay Kay,341629,11477231,0.99,117,1,14
1447,Soul Education,Jay Kay/Toby Smith,255477,8575435,0.99,117,1,14
1448,Failling,Jay Kay/Toby Smith,225227,7503999,0.99,117,1,14
1449,Destitute Illusions,Derrick McKenzie/Jay Kay/Toby Smith,340218,11452651,0.99,117,1,14
1450,Supersonic,Jay Kay,315872,10699265,0.99,117,1,14
1451,Butterfly,Jay Kay/Toby Smith,268852,8947356,0.99,117,1,14
1452,Were Do We Go From Here,Jay Kay,313626,10504158,0.99,117,1,14
1453,King For A Day,Jay Kay/Toby Smith,221544,7335693,0.99,117,1,14
1454,Deeper Underground,Toby Smith,281808,9351277,0.99,117,1,14
1455,Just Another Story,Toby Smith,529684,17582818,0.99,118,1,15
1456,Stillness In Time,Toby Smith,257097,8644290,0.99,118,1,15
1457,Half The Man,Toby Smith,289854,9577679,0.99,118,1,15
1458,Light Years,Toby Smith,354560,11796244,0.99,118,1,15
1459,Manifest Destiny,Toby Smith,382197,12676962,0.99,118,1,15
1460,The Kids,Toby Smith,309995,10334529,0.99,118,1,15
1461,Mr. Moon,Stuard Zender/Toby Smith,329534,11043559,0.99,118,1,15
1462,Scam,Stuart Zender,422321,14019705,0.99,118,1,15
1463,Journey To Arnhemland,Toby Smith/Wallis Buchanan,322455,10843832,0.99,118,1,15
1464,Morning Glory,J. Kay/Jay Kay,384130,12777210,0.99,118,1,15
1465,Space Cowboy,J. Kay/Jay Kay,385697,12906520,0.99,118,1,15
1466,Last Chance,C. Cester/C. Muncey,112352,3683130,0.99,119,1,4
1467,Are You Gonna Be My Girl,C. Muncey/N. Cester,213890,6992324,0.99,119,1,4
1468,Rollover D.J.,C. Cester/N. Cester,196702,6406517,0.99,119,1,4
1469,Look What You've Done,N. Cester,230974,7517083,0.99,119,1,4
1470,Get What You Need,C. Cester/C. Muncey/N. Cester,247719,8043765,0.99,119,1,4
1471,Move On,C. Cester/N. Cester,260623,8519353,0.99,119,1,4
1472,Radio Song,C. Cester/C. Muncey/N. Cester,272117,8871509,0.99,119,1,4
1473,Get Me Outta Here,C. Cester/N. Cester,176274,5729098,0.99,119,1,4
1474,Cold Hard Bitch,C. Cester/C. Muncey/N. Cester,243278,7929610,0.99,119,1,4
1475,Come Around Again,C. Muncey/N. Cester,270497,8872405,0.99,119,1,4
1476,Take It Or Leave It,C. Muncey/N. Cester,142889,4643370,0.99,119,1,4
1477,Lazy Gun,C. Cester/N. Cester,282174,9186285,0.99,119,1,4
1478,Timothy,C. Cester,270341,8856507,0.99,119,1,4
1479,Foxy Lady,Jimi Hendrix,199340,6480896,0.99,120,1,1
1480,Manic Depression,Jimi Hendrix,222302,7289272,0.99,120,1,1
1481,Red House,Jimi Hendrix,224130,7285851,0.99,120,1,1
1482,Can You See Me,Jimi Hendrix,153077,4987068,0.99,120,1,1
1483,Love Or Confusion,Jimi Hendrix,193123,6329408,0.99,120,1,1
1484,I Don't Live Today,Jimi Hendrix,235311,7661214,0.99,120,1,1
1485,May This Be Love,Jimi Hendrix,191216,6240028,0.99,120,1,1
1486,Fire,Jimi Hendrix,164989,5383075,0.99,120,1,1
1487,Third Stone From The Sun,Jimi Hendrix,404453,13186975,0.99,120,1,1
1488,Remember,Jimi Hendrix,168150,5509613,0.99,120,1,1
1489,Are You Experienced?,Jimi Hendrix,254537,8292497,0.99,120,1,1
1490,Hey Joe,Billy Roberts,210259,6870054,0.99,120,1,1
1491,Stone Free,Jimi Hendrix,216293,7002331,0.99,120,1,1
1492,Purple Haze,Jimi Hendrix,171572,5597056,0.99,120,1,1
1493,51st Anniversary,Jimi Hendrix,196388,6398044,0.99,120,1,1
1494,The Wind Cries Mary,Jimi Hendrix,200463,6540638,0.99,120,1,1
1495,Highway Chile,Jimi Hendrix,212453,6887949,0.99,120,1,1
1496,Surfing with the Alien,,263707,4418504,0.99,121,2,1
1497,Ice 9,,239721,4036215,0.99,121,2,1
1498,Crushing Day,,314768,5232158,0.99,121,2,1
1499,"Always With Me, Always With You",,202035,3435777,0.99,121,2,1
1500,Satch Boogie,,193560,3300654,0.99,121,2,1
1501,Hill of the Skull,J. Satriani,108435,1944738,0.99,121,2,1
1502,Circles,,209071,3548553,0.99,121,2,1
1503,Lords of Karma,J. Satriani,288227,4809279,0.99,121,2,1
1504,Midnight,J. Satriani,102630,1851753,0.99,121,2,1
1505,Echo,J. Satriani,337570,5595557,0.99,121,2,1
1506,Engenho De Dentro,,310073,10211473,0.99,122,1,7
1507,Alcohol,,355239,12010478,0.99,122,1,7
1508,Mama Africa,,283062,9488316,0.99,122,1,7
1509,Salve Simpatia,,343484,11314756,0.99,122,1,7
1510,W/Brasil (Chama O Síndico),,317100,10599953,0.99,122,1,7
1511,País Tropical,,452519,14946972,0.99,122,1,7
1512,Os Alquimistas Estão Chegando,,367281,12304520,0.99,122,1,7
1513,Charles Anjo 45,,389276,13022833,0.99,122,1,7
1514,Selassiê,,326321,10724982,0.99,122,1,7
1515,Menina Sarará,,191477,6393818,0.99,122,1,7
1516,Que Maravilha,,338076,10996656,0.99,122,1,7
1517,Santa Clara Clareou,,380081,12524725,0.99,122,1,7
1518,Filho Maravilha,,227526,7498259,0.99,122,1,7
1519,Taj Mahal,,289750,9502898,0.99,122,1,7
1520,Rapidamente,,252238,8470107,0.99,123,1,7
1521,As Dores do Mundo,Hyldon,255477,8537092,0.99,123,1,7
1522,Vou Pra Ai,,300878,10053718,0.99,123,1,7
1523,My Brother,,253231,8431821,0.99,123,1,7
1524,Há Quanto Tempo,,270027,9004470,0.99,123,1,7
1525,Vício,,269897,8887216,0.99,123,1,7
1526,Encontrar Alguém,Marco Tulio Lara/Rogerio Flausino,224078,7437935,0.99,123,1,7
1527,Dance Enquanto é Tempo,,229093,7583799,0.99,123,1,7
1528,A Tarde,,266919,8836127,0.99,123,1,7
1529,Always Be All Right,,128078,4299676,0.99,123,1,7
1530,Sem Sentido,,250462,8292108,0.99,123,1,7
1531,Onibusfobia,,315977,10474904,0.99,123,1,7
1532,Pura Elegancia,João Suplicy,284107,9632269,0.99,124,1,16
1533,Choramingando,João Suplicy,190484,6400532,0.99,124,1,16
1534,Por Merecer,João Suplicy,230582,7764601,0.99,124,1,16
1535,No Futuro,João Suplicy,182308,6056200,0.99,124,1,16
1536,Voce Inteira,João Suplicy,241084,8077282,0.99,124,1,16
1537,Cuando A Noite Vai Chegando,João Suplicy,270628,9081874,0.99,124,1,16
1538,Naquele Dia,João Suplicy,251768,8452654,0.99,124,1,16
1539,Equinocio,João Suplicy,269008,8871455,0.99,124,1,16
1540,Papelão,João Suplicy,213263,7257390,0.99,124,1,16
1541,Cuando Eu For Pro Ceu,João Suplicy,118804,3948371,0.99,124,1,16
1542,Do Nosso Amor,João Suplicy,203415,6774566,0.99,124,1,16
1543,Borogodo,João Suplicy,208457,7104588,0.99,124,1,16
1544,Cafezinho,João Suplicy,180924,6031174,0.99,124,1,16
1545,Enquanto O Dia Não Vem,João Suplicy,220891,7248336,0.99,124,1,16
1546,The Green Manalishi,,205792,6720789,0.99,125,1,3
1547,Living After Midnight,,213289,7056785,0.99,125,1,3
1548,Breaking The Law (Live),,144195,4728246,0.99,125,1,3
1549,Hot Rockin',,197328,6509179,0.99,125,1,3
1550,Heading Out To The Highway (Live),,276427,9006022,0.99,125,1,3
1551,The Hellion,,41900,1351993,0.99,125,1,3
1552,Electric Eye,,222197,7231368,0.99,125,1,3
1553,You've Got Another Thing Comin',,305162,9962558,0.99,125,1,3
1554,Turbo Lover,,335542,11068866,0.99,125,1,3
1555,Freewheel Burning,,265952,8713599,0.99,125,1,3
1556,Some Heads Are Gonna Roll,,249939,8198617,0.99,125,1,3
1557,Metal Meltdown,,290664,9390646,0.99,125,1,3
1558,Ram It Down,,292179,9554023,0.99,125,1,3
1559,Diamonds And Rust (Live),,219350,7163147,0.99,125,1,3
1560,Victim Of Change (Live),,430942,14067512,0.99,125,1,3
1561,Tyrant (Live),,282253,9190536,0.99,125,1,3
1562,Comin' Home,"Paul Stanley, Ace Frehley",172068,5661120,0.99,126,1,1
1563,Plaster Caster,Gene Simmons,198060,6528719,0.99,126,1,1
1564,Goin' Blind,"Gene Simmons, Stephen Coronel",217652,7167523,0.99,126,1,1
1565,Do You Love Me,"Paul Stanley, Bob Ezrin, Kim Fowley",193619,6343111,0.99,126,1,1
1566,Domino,Gene Simmons,226377,7488191,0.99,126,1,1
1567,Sure Know Something,"Paul Stanley, Vincent Poncia",254354,8375190,0.99,126,1,1
1568,A World Without Heroes,"Paul Stanley, Gene Simmons, Bob Ezrin, Lewis Reed",177815,5832524,0.99,126,1,1
1569,Rock Bottom,"Paul Stanley, Ace Frehley",200594,6560818,0.99,126,1,1
1570,See You Tonight,Gene Simmons,146494,4817521,0.99,126,1,1
1571,I Still Love You,Paul Stanley,369815,12086145,0.99,126,1,1
1572,Every Time I Look At You,"Paul Stanley, Vincent Cusano",283898,9290948,0.99,126,1,1
1573,"2,000 Man","Mick Jagger, Keith Richard",312450,10292829,0.99,126,1,1
1574,Beth,"Peter Criss, Stan Penridge, Bob Ezrin",170187,5577807,0.99,126,1,1
1575,Nothin' To Lose,Gene Simmons,222354,7351460,0.99,126,1,1
1576,Rock And Roll All Nite,"Paul Stanley, Gene Simmons",259631,8549296,0.99,126,1,1
1577,Immigrant Song,Robert Plant,201247,6457766,0.99,127,1,1
1578,Heartbreaker,John Bonham/John Paul Jones/Robert Plant,316081,10179657,0.99,127,1,1
1579,Since I've Been Loving You,John Paul Jones/Robert Plant,416365,13471959,0.99,127,1,1
1580,Black Dog,John Paul Jones/Robert Plant,317622,10267572,0.99,127,1,1
1581,Dazed And Confused,Jimmy Page/Led Zeppelin,1116734,36052247,0.99,127,1,1
1582,Stairway To Heaven,Robert Plant,529658,17050485,0.99,127,1,1
1583,Going To California,Robert Plant,234605,7646749,0.99,127,1,1
1584,That's The Way,Robert Plant,343431,11248455,0.99,127,1,1
1585,Whole Lotta Love (Medley),Arthur Crudup/Bernard Besman/Bukka White/Doc Pomus/John Bonham/John Lee Hooker/John Paul Jones/Mort Shuman/Robert Plant/Willie Dixon,825103,26742545,0.99,127,1,1
1586,Thank You,Robert Plant,398262,12831826,0.99,127,1,1
1587,We're Gonna Groove,Ben E.King/James Bethea,157570,5180975,0.99,128,1,1
1588,Poor Tom,Jimmy Page/Robert Plant,182491,6016220,0.99,128,1,1
1589,I Can't Quit You Baby,Willie Dixon,258168,8437098,0.99,128,1,1
1590,Walter's Walk,"Jimmy Page, Robert Plant",270785,8712499,0.99,128,1,1
1591,Ozone Baby,"Jimmy Page, Robert Plant",215954,7079588,0.99,128,1,1
1592,Darlene,"Jimmy Page, Robert Plant, John Bonham, John Paul Jones",307226,10078197,0.99,128,1,1
1593,Bonzo's Montreux,John Bonham,258925,8557447,0.99,128,1,1
1594,Wearing And Tearing,"Jimmy Page, Robert Plant",330004,10701590,0.99,128,1,1
1595,The Song Remains The Same,Jimmy Page/Jimmy Page & Robert Plant/Robert Plant,330004,10708950,0.99,129,1,1
1596,The Rain Song,Jimmy Page/Jimmy Page & Robert Plant/Robert Plant,459180,15029875,0.99,129,1,1
1597,Over The Hills And Far Away,Jimmy Page/Jimmy Page & Robert Plant/Robert Plant,290089,9552829,0.99,129,1,1
1598,The Crunge,John Bonham/John Paul Jones,197407,6460212,0.99,129,1,1
1599,Dancing Days,Jimmy Page/Jimmy Page & Robert Plant/Robert Plant,223216,7250104,0.99,129,1,1
1600,D'Yer Mak'er,John Bonham/John Paul Jones,262948,8645935,0.99,129,1,1
1601,No Quarter,John Paul Jones,420493,13656517,0.99,129,1,1
1602,The Ocean,John Bonham/John Paul Jones,271098,8846469,0.99,129,1,1
1603,In The Evening,"Jimmy Page, Robert Plant & John Paul Jones",410566,13399734,0.99,130,1,1
1604,South Bound Saurez,John Paul Jones & Robert Plant,254406,8420427,0.99,130,1,1
1605,Fool In The Rain,"Jimmy Page, Robert Plant & John Paul Jones",372950,12371433,0.99,130,1,1
1606,Hot Dog,Jimmy Page & Robert Plant,197198,6536167,0.99,130,1,1
1607,Carouselambra,"John Paul Jones, Jimmy Page & Robert Plant",634435,20858315,0.99,130,1,1
1608,All My Love,Robert Plant & John Paul Jones,356284,11684862,0.99,130,1,1
1609,I'm Gonna Crawl,"Jimmy Page, Robert Plant & John Paul Jones",329639,10737665,0.99,130,1,1
1610,Black Dog,"Jimmy Page, Robert Plant, John Paul Jones",296672,9660588,0.99,131,1,1
1611,Rock & Roll,"Jimmy Page, Robert Plant, John Paul Jones, John Bonham",220917,7142127,0.99,131,1,1
1612,The Battle Of Evermore,"Jimmy Page, Robert Plant",351555,11525689,0.99,131,1,1
1613,Stairway To Heaven,"Jimmy Page, Robert Plant",481619,15706767,0.99,131,1,1
1614,Misty Mountain Hop,"Jimmy Page, Robert Plant, John Paul Jones",278857,9092799,0.99,131,1,1
1615,Four Sticks,"Jimmy Page, Robert Plant",284447,9481301,0.99,131,1,1
1616,Going To California,"Jimmy Page, Robert Plant",215693,7068737,0.99,131,1,1
1617,When The Levee Breaks,"Jimmy Page, Robert Plant, John Paul Jones, John Bonham, Memphis Minnie",427702,13912107,0.99,131,1,1
1618,Good Times Bad Times,Jimmy Page/John Bonham/John Paul Jones,166164,5464077,0.99,132,1,1
1619,Babe I'm Gonna Leave You,Jimmy Page/Robert Plant,401475,13189312,0.99,132,1,1
1620,You Shook Me,J. B. Lenoir/Willie Dixon,388179,12643067,0.99,132,1,1
1621,Dazed and Confused,Jimmy Page,386063,12610326,0.99,132,1,1
1622,Your Time Is Gonna Come,Jimmy Page/John Paul Jones,274860,9011653,0.99,132,1,1
1623,Black Mountain Side,Jimmy Page,132702,4440602,0.99,132,1,1
1624,Communication Breakdown,Jimmy Page/John Bonham/John Paul Jones,150230,4899554,0.99,132,1,1
1625,I Can't Quit You Baby,Willie Dixon,282671,9252733,0.99,132,1,1
1626,How Many More Times,Jimmy Page/John Bonham/John Paul Jones,508055,16541364,0.99,132,1,1
1627,Whole Lotta Love,"Jimmy Page, Robert Plant, John Paul Jones, John Bonham",334471,11026243,0.99,133,1,1
1628,What Is And What Should Never Be,"Jimmy Page, Robert Plant",287973,9369385,0.99,133,1,1
1629,The Lemon Song,"Jimmy Page, Robert Plant, John Paul Jones, John Bonham",379141,12463496,0.99,133,1,1
1630,Thank You,"Jimmy Page, Robert Plant",287791,9337392,0.99,133,1,1
